timestamp,ir_raw,ir_filtered
1769239904.7542248,240327,-195.57818904563015
1769239904.7938976,240370,-176.88920286239238
1769239904.8539321,240489,-158.36294793206326
1769239904.8936334,240570,-140.06016789454998
1769239904.954298,240621,-121.92797243249625
1769239904.9975843,240675,-103.83926646825113
1769239905.054192,240693,-85.63055820242921
1769239905.0949275,240731,-67.12804659911775
1769239905.1548204,240812,-48.15599862397051
1769239905.1947765,240840,-28.5312926681531
1769239905.255092,240366,-8.136010648672363
1769239905.2949378,240153,12.919764096607791
1769239905.3549588,240112,34.267735874890235
1769239905.394738,240129,55.44678753445943
1769239905.4552658,240171,76.05466962747823
1769239905.4959161,240138,95.79079690773295
1769239905.5560493,240065,114.42900936966882
1769239905.5957856,239991,131.77061537483377
1769239905.6557887,240050,147.63828694424248
1769239905.6956086,240091,161.92128372959
1769239905.7558033,240246,174.62532184036147
1769239905.7957294,240306,185.89314414179447
1769239905.8561888,240397,195.98518483373226
1769239905.8956833,240417,205.232990368543
1769239905.956192,240477,213.99587256653513
1769239905.9974265,240520,222.6364669234853
1769239906.056896,240606,231.5151238518982
1769239906.0967524,240711,240.9965859137859
1769239906.1570075,240269,251.39016595404524
1769239906.1987078,239924,262.7694841241108
1769239906.256775,239767,274.8711574042649
1769239906.2968273,239741,287.22022583841766
1769239906.3569968,239697,299.3122860900986
1769239906.3966424,239689,310.7029852965801
1769239906.4580004,239607,321.0230483793851
1769239906.4976282,239525,329.9589007437501
1769239906.557924,239548,337.2426965964136
1769239906.5976176,239606,342.6882553271236
1769239906.657761,239741,346.2458336181309
1769239906.6978092,239794,348.0255065893197
1769239906.7578752,239890,348.2745983735506
1769239906.7977977,239917,347.3338974560356
1769239906.8590364,239991,345.59871229217174
1769239906.8989491,240025,343.491467879663
1769239906.9590874,240167,341.4533421802195
1769239907.0013714,240246,339.95199221782354
1769239907.0590317,240436,339.48819974353665
1769239907.0989327,240463,340.58451739888676
1769239907.1586897,239853,343.6564442857044
1769239907.2023652,239570,348.77276156802
1769239907.259184,239468,355.6027634548178
1769239907.2998931,239451,363.6201618679143
1769239907.3602057,239438,372.2931099477113
1769239907.399605,239479,381.16017304690223
1769239907.4600656,239435,389.849604619216
1769239907.5020597,239435,398.06590051771536
1769239907.5601451,239481,405.58029500261995
1769239907.599614,239505,412.24500510683384
1769239907.6600418,239598,418.00558486662715
1769239907.6995237,239637,422.9019963007249
1769239907.7610588,239710,427.0573713051517
1769239907.8008296,239766,430.65835703592955
1769239907.8611927,239874,433.94428026992995
1769239907.904983,239946,437.2031933612411
1769239907.960609,240109,440.76906904209847
1769239908.006453,240226,445.0236032016167
1769239908.061161,240340,450.3860781128168
1769239908.1008253,240079,457.23743723015866
1769239908.1610746,239599,465.7385985337854
1769239908.2028234,239529,475.69278571834445
1769239908.261963,239553,486.65264769281384
1769239908.3018873,239615,498.14369067818797
1769239908.3622465,239698,509.78292508420293
1769239908.4015586,239677,521.2903344051949
1769239908.4621007,239588,532.4402712381677
1769239908.5034866,239596,543.0065173396569
1769239908.5618482,239637,552.7702130714781
1769239908.6016707,239680,561.564942603394
1769239908.663025,239753,569.300517303453
1769239908.702537,239792,575.9632000205896
1769239908.7630131,239898,581.6091428733043
1769239908.8032346,239970,586.3618606399081
1769239908.8630528,240125,590.4147316745316
1769239908.9025571,240178,594.0262112352576
1769239908.9631095,239767,597.4304985322091
1769239909.0058403,239370,600.6354333015006
1769239909.0640166,239207,603.3138325786786
1769239909.1038787,239182,604.9299366424378
1769239909.1639683,239192,604.9412376567767
1769239909.207052,239225,602.9138823167051
1769239909.264167,239239,598.5534559227054
1769239909.3037195,239198,591.6892497610462
1769239909.3641703,239175,582.2372385903259
1769239909.4035933,239205,570.1812951040589
1769239909.4639213,239262,555.5891438596682
1769239909.5045247,239325,538.6328308674877
1769239909.5649672,239411,519.5910831310774
1769239909.6045694,239493,498.8397684773801
1769239909.6648107,239606,476.83890683458606
1769239909.7047837,239706,454.1186600680378
1769239909.7647672,239811,431.2605711357258
1769239909.8044333,239886,408.87009663910953
1769239909.8648093,239298,387.4617651567853
1769239909.9045177,238900,367.22687068365957
1769239909.9658437,238679,347.9312414653214
1769239910.0081887,238667,329.0843349406274
1769239910.0659764,238624,310.16690874843323
1769239910.1056201,238658,290.75022498052357
1769239910.1656568,238626,270.5272940325543
1769239910.2067933,238543,249.29431486006774
1769239910.266131,238528,226.91391318565454
1769239910.3057356,238546,203.31210347053383
1769239910.3670106,238618,178.51031356279182
1769239910.4067981,238677,152.64987855699403
1769239910.4669445,238831,126.00017973138779
1769239910.5075667,238889,98.95534036138935
1769239910.5670664,239079,72.0163861115464
1769239910.6066856,239167,45.771019455100884
1769239910.6669683,239354,20.87265761735534
1769239910.706454,239369,-1.997454089276286
1769239910.7671273,238816,-22.267829808311678
1769239910.8078744,238450,-39.71612620357659
1769239910.867781,238340,-54.54378595357394
1769239910.9075553,238362,-67.18090279900473
1769239910.9680445,238431,-78.05922107769115
1769239911.0098307,238510,-87.50280549350848
1769239911.06808,238493,-95.71672281583044
1769239911.1074147,238487,-102.831578211482
1769239911.1679175,238494,-108.9451782678738
1769239911.208689,238552,-114.12453159301998
1769239911.2691133,238670,-118.37881490126486
1769239911.3085136,238791,-121.62854785841168
1769239911.3689482,238950,-123.69233889579787
1769239911.4085186,239078,-124.29523112531884
1769239911.468914,239224,-123.09243721754291
1769239911.508574,239317,-119.70324701987117
1769239911.5689533,239142,-113.78396452879403
1769239911.6085017,238764,-105.17930329136063
1769239911.6696892,238538,-94.06030321485052
1769239911.7094045,238543,-80.88609409538951
1769239911.7699008,238657,-66.20923420986674
1769239911.8096898,238743,-50.50438379061948
1769239911.8698218,238820,-34.1163188584309
1769239911.9094532,238793,-17.292184354901394
1769239911.9697132,238807,-0.2370795465406433
1769239912.011199,238851,16.860152432724252
1769239912.071128,238981,33.85134810089502
1769239912.1105247,239063,50.66605014556167
1769239912.1705368,239212,67.32308922773889
1769239912.210581,239307,83.92217417834497
1769239912.270815,239528,100.63813750244876
1769239912.3105435,239532,117.70744621993524
1769239912.3709817,239017,135.3013862784871
1769239912.4104154,238828,153.3119347714737
1769239912.4708998,238814,171.3287895220428
1769239912.5125043,238829,188.83372317731587
1769239912.572046,238889,205.35732233099867
1769239912.6116135,238956,220.53266273319505
1769239912.6717398,238978,234.10366111917202
1769239912.7115903,239037,245.90798154931787
1769239912.7721107,239126,255.86679813234946
1769239912.8115766,239211,263.99189804261533
1769239912.8719356,239332,270.3888928694928
1769239912.9130335,239422,275.2501420625395
1769239912.9731762,239525,278.83751834859896
1769239913.0147238,239634,281.4616621701565
1769239913.0728288,239765,283.47081329211346
1769239913.1124268,239932,285.2506571409325
1769239913.1724427,239649,287.1720950289879
1769239913.212569,239292,289.4211500258255
1769239913.2729726,239159,291.8645027791179
1769239913.3124588,239151,294.1294591925641
1769239913.3737438,239159,295.78338096751276
1769239913.4134905,239179,296.43955560925497
1769239913.4737263,239220,295.7885694824231
1769239913.5154421,239207,293.6011494790129
1769239913.5737977,239301,289.7237732458678
1769239913.6134365,239349,284.0877518753124
1769239913.673984,239465,276.72236808178604
1769239913.7135768,239527,267.7531264418648
1769239913.7738192,239636,257.38810290460646
1769239913.8148017,239684,245.89726524704326
1769239913.874953,239797,233.5915341350383
1769239913.9144485,239887,220.81256441361856
1769239913.9745982,240001,207.9295896180412
1769239914.0151565,239702,195.28124193340574
1769239914.074881,239268,183.00668550566513
1769239914.1144946,239240,170.92875201056725
1769239914.174419,239228,158.67217108631948
1769239914.215595,239232,145.8561123884686
1769239914.2757316,239265,132.17337706456354
1769239914.315516,239263,117.40113735534447
1769239914.37575,239239,101.39042182877598
1769239914.4154055,239304,84.05247860891046
1769239914.4760628,239419,65.38002324729557
1769239914.5200737,239453,45.474478972302634
1769239914.5760825,239525,24.529928817050173
1769239914.615397,239511,2.7925586738228696
1769239914.6768909,239504,-19.480440395491588
1769239914.7165112,239515,-42.05010299885533
1769239914.776993,239505,-64.70058956625125
1769239914.81642,239104,-87.28791126159463
1769239914.876948,238474,-109.90880353108044
1769239914.916484,238338,-133.02222915377106
1769239914.9767432,238183,-157.31520077427342
1769239915.0176008,238107,-183.47595243171605
1769239915.0765417,237989,-212.0898112435793
1769239915.1173682,237902,-243.62011506135875
1769239915.1775327,237841,-278.4012118797648
1769239915.2177148,237925,-316.6100841022708
1769239915.277735,238108,-358.2010637363936
1769239915.3174047,238285,-402.8455417992019
1769239915.3779593,238446,-449.9344624468889
1769239915.417392,238561,-498.64152630996404
1769239915.4780457,238675,-548.0040100295162
1769239915.519163,238756,-596.9931128542967
1769239915.5786355,238903,-644.5610944196823
1769239915.618452,238987,-689.6674608508424
1769239915.678993,238548,-731.3747806575899
1769239915.718424,238298,-769.0443647831928
1769239915.7791657,238337,-802.3965458069837
1769239915.8186345,238379,-831.3395764671461
1769239915.878949,238455,-855.8042648395584
1769239915.9186025,238469,-875.7056471846606
1769239915.9796498,238458,-890.9684614635621
1769239916.0194263,238423,-901.5659773248856
1769239916.08005,238502,-907.5308918498039
1769239916.1197236,238588,-908.9195203918437
1769239916.1796374,238778,-905.7587923686131
1769239916.2196577,238893,-898.0135982951617
1769239916.2799342,239015,-885.5964860422539
1769239916.3197846,239099,-868.40730704176
1769239916.3800516,239179,-846.3703643630365
1769239916.42069,239248,-819.4590204184049
1769239916.4807625,239311,-787.709568544495
1769239916.520424,239022,-751.2707003513324
1769239916.5806417,238666,-710.5332216851854
1769239916.6204765,238690,-666.1938190786955
1769239916.6807575,238761,-619.1077325305482
1769239916.7206042,238795,-570.0966261477213
1769239916.7806048,238871,-519.8837461721877
1769239916.8206823,238846,-469.1042589089106
1769239916.8819954,238820,-418.33666683898105
1769239916.9216309,238837,-368.1292039822328
1769239916.9815292,238973,-318.9752415829523
1769239917.0213878,239089,-271.25390666956326
1769239917.0816188,239278,-225.19105307028244
1769239917.121477,239345,-180.86354702643433
1769239917.1814477,239475,-138.23897670754107
1769239917.2216227,239517,-97.22157338320524
1769239917.2829218,239631,-57.682694572026534
1769239917.3227026,239704,-19.474142465329162
1769239917.3827755,239437,17.521785020216793
1769239917.4226582,239178,53.26190025413185
1769239917.4829118,239190,87.47879591302868
1769239917.5227377,239264,119.80186392871227
1769239917.5829976,239345,149.91512922078053
1769239917.6225624,239425,177.61663039594936
1769239917.6830273,239387,202.79947143442845
1769239917.723561,239333,225.39348798257004
1769239917.7839978,239349,245.32175598712317
1769239917.823568,239418,262.5197466649253
1769239917.883918,239540,276.98925814797633
1769239917.9234688,239673,288.8393153855058
1769239917.9839973,239785,298.2942796339534
1769239918.023446,239854,305.66648325869556
1769239918.0839121,239957,311.31544070715023
1769239918.123944,239906,315.6062217241888
1769239918.184565,239432,318.79733180734183
1769239918.2246602,239267,320.88290329274247
1769239918.284625,239356,321.6159397178392
1769239918.3244681,239420,320.7191464719137
1769239918.3850415,239573,318.0366935145346
1769239918.4245179,239603,313.5585001427975
1769239918.4849162,239558,307.3705141413696
1769239918.5243368,239542,299.577886669552
1769239918.5860143,239584,290.27658337822925
1769239918.6254513,239637,279.5805892170781
1769239918.6860151,239755,267.65615174317406
1769239918.7255576,239858,254.74391606814126
1769239918.7860606,239997,241.16504159257633
1769239918.8256817,240084,227.3081999698164
1769239918.8856623,240171,213.59912184325034
1769239918.9255786,240126,200.45058828787458
1769239918.9859633,239567,188.13311684074964
1769239919.0264492,239438,176.60612841329498
1769239919.0869157,239434,165.5463813539275
1769239919.1264918,239485,154.56190745751528
1769239919.186528,239542,143.33822990978103
1769239919.2267716,239607,131.67234175673923
1769239919.2864819,239569,119.45735150396959
1769239919.3266115,239566,106.63812975831989
1769239919.3867993,239586,93.18325119289001
1769239919.4269352,239624,79.09457691992905
1769239919.487916,239697,64.42709136554487
1769239919.527344,239739,49.298125653481144
1769239919.5878005,239850,33.88639513958064
1769239919.627666,239914,18.42957305217593
1769239919.6879184,240061,3.222222204580225
1769239919.727579,240108,-11.393185319985859
1769239919.7878373,239645,-25.120968844428006
1769239919.8276737,239387,-37.9042614321243
1769239919.8889527,239327,-49.98275148452271
1769239919.9286351,239298,-61.73767271592124
1769239919.9886518,239321,-73.53568922320326
1769239920.0313852,239349,-85.66417908782779
1769239920.088965,239353,-98.31480711077918
1769239920.1285768,239355,-111.59549891008646
1769239920.1886058,239367,-125.54903026915788
1769239920.2285395,239432,-140.15512734175093
1769239920.288512,239460,-155.3217503021683
1769239920.329831,239514,-170.88839589772763
1769239920.3898199,239558,-186.64014034081683
1769239920.429343,239625,-202.31786104404972
1769239920.4897466,239709,-217.6222324340067
1769239920.5294049,239803,-232.2139655922984
1769239920.5897353,239867,-245.72160927404823
1769239920.6295397,239530,-257.8141568595147
1769239920.6898077,239209,-268.36175430868883
1769239920.729955,239196,-277.51125093318456
1769239920.7906187,239189,-285.5579212864
1769239920.8305373,239187,-292.78949032932314
1769239920.8905897,239233,-299.4318115168871
1769239920.930437,239191,-305.64528326936784
1769239920.9907308,239217,-311.5388829397381
1769239921.0303526,239247,-317.17777635341514
1769239921.0906413,239287,-322.57230391537115
1769239921.130313,239344,-327.67197528236153
1769239921.1906128,239384,-332.36978077196176
1769239921.2315326,239404,-336.51718772786273
1769239921.2915885,239435,-339.94680390368933
1769239921.331378,239498,-342.4826960083731
1769239921.3918164,239580,-343.931929051888
1769239921.4315345,239404,-344.10640699861307
1769239921.491627,239052,-342.93642958233005
1769239921.5312707,239005,-340.57364688210606
1769239921.5917933,239039,-337.31949693405375
1769239921.6315274,239039,-333.47093795933506
1769239921.6929007,239049,-329.2571753277854
1769239921.7325418,238974,-324.85645217957756
1769239921.7929714,238949,-320.427157584759
1769239921.8325853,238946,-316.1160994499172
1769239921.8928323,239074,-312.0233866499176
1769239921.9324114,239132,-308.15315416849774
1769239921.9930139,239190,-304.4056917909494
1769239922.0326052,239231,-300.61168898082116
1769239922.0925567,239255,-296.5673094053399
1769239922.1332815,239283,-292.0588433144898
1769239922.193657,239342,-286.8742262241685
1769239922.2335212,239311,-280.8099235860868
1769239922.2935703,238810,-273.7566610203041
1769239922.3339465,238706,-265.84204689504503
1769239922.393944,238735,-257.40449296757066
1769239922.43337,238706,-248.81143860112047
1769239922.4934738,238710,-240.36224689626724
1769239922.5333,238668,-232.29143080713044
1769239922.5949407,238590,-224.7905598571834
1769239922.6345277,238571,-218.02921456970435
1769239922.6948137,238614,-212.1422236639113
1769239922.7343576,238680,-207.18694752841543
1769239922.7947426,238815,-203.10671803546282
1769239922.8343701,238881,-199.71881401905364
1769239922.8947968,238953,-196.7385055095393
1769239922.934407,238994,-193.82422733461075
1769239922.994699,239043,-190.61436146480938
1769239923.0355823,239092,-186.7491055981043
1769239923.0955675,239167,-181.87865022667717
1769239923.1354365,239259,-175.65987831497628
1769239923.195617,238950,-167.80115132866135
1769239923.2354856,238633,-158.20516757860676
1769239923.2955978,238518,-147.06323381668568
1769239923.3359678,238509,-134.7614988134365
1769239923.3955984,238482,-121.7232735786357
1769239923.4355967,238463,-108.33315129021474
1769239923.4965742,238408,-94.93032265169444
1769239923.53639,238339,-81.8231649742067
1769239923.5968232,238362,-69.29291503782989
1769239923.636458,238403,-57.563563771575105
1769239923.697039,238542,-46.753983189831814
1769239923.7365518,238578,-36.851570757859214
1769239923.7968333,238668,-27.72952189447752
1769239923.836606,238674,-19.1877725985104
1769239923.8980434,238742,-10.9881077082028
1769239923.9375408,238779,-2.872996162005238
1769239923.9974902,238877,5.432233714280024
1769239924.0373852,238965,14.225508474702792
1769239924.097769,239133,23.839049430822225
1769239924.1374905,239249,34.648604191861594
1769239924.1975405,239057,47.02225515101826
1769239924.237543,238696,61.16192595519328
1769239924.2974904,238497,76.96085570837312
1769239924.3385484,238488,94.04479679706755
1769239924.3987803,238492,111.94268994259166
1769239924.438335,238532,130.21597625563692
1769239924.498423,238571,148.50392801288996
1769239924.5385058,238576,166.5273236062566
1769239924.5986545,238598,184.07281158455842
1769239924.638587,238645,200.9821099185804
1769239924.6987128,238736,217.16248641348795
1769239924.7389715,238787,232.59960343767673
1769239924.799734,238873,247.35179838536058
1769239924.8395066,238931,261.534531213672
1769239924.8998094,239054,275.3116710741024
1769239924.9392912,239105,288.8902845059954
1769239924.999435,239303,302.51777119885185
1769239925.0395694,239406,316.48995378862776
1769239925.0997484,239551,331.14693266193893
1769239925.1394923,239507,346.8269232210717
1769239925.1994185,239102,363.74153609082543
1769239925.2403183,239032,381.8314268589096
1769239925.30063,239095,400.7995527781201
1769239925.340382,239176,420.2939354137726
1769239925.4010534,239308,440.0292163544836
1769239925.4402208,239360,459.8110080959196
1769239925.500513,239329,479.50200151936383
1769239925.540394,239358,498.96521554439875
1769239925.6003418,239400,518.0487607101591
1769239925.6413426,239454,536.6097029614009
1769239925.7018166,239537,554.5353187285699
1769239925.7414303,239633,571.7577470972835
1769239925.8019593,239757,588.266823241802
1769239925.8415296,239868,604.115485941829
1769239925.9018984,239984,619.4128112144008
1769239925.9412959,240060,634.3042822036332
1769239926.0013316,240100,648.9398711584387
1769239926.0412033,239817,663.3990182975953
1769239926.1027937,239578,677.5663173411052
1769239926.1423337,239587,691.0929264940997
1769239926.2023325,239668,703.528519527036
1769239926.2422593,239737,714.4770233167104
1769239926.3028173,239848,723.6563233627702
1769239926.3425045,239843,730.891058423774
1769239926.4024558,239830,736.0685162055307
1769239926.442359,239834,739.092978314178
1769239926.5033534,239906,739.8852930902355
1769239926.5435412,239944,738.411593698218
1769239926.6034932,240052,734.7024254480034
1769239926.6434503,240139,728.8622443177715
1769239926.7036471,240277,721.0760989585265
1769239926.7435446,240364,711.6056953881299
1769239926.8037493,240449,700.7672411863141
1769239926.8433092,240539,688.9015751463279
1769239926.9037023,240612,676.354284086574
1769239926.9434452,240631,663.4547638473297
1769239927.004456,240162,650.4238435662317
1769239927.0444748,240003,637.2225836350385
1769239927.1046643,240029,623.5537930913877
1769239927.1445515,240080,609.0486692925906
1769239927.204753,240133,593.4098526040106
1769239927.2447522,240142,576.4355837412162
1769239927.3046162,240120,557.9929686275077
1769239927.3445504,240077,537.9810602789981
1769239927.4059138,240086,516.3126311010615
1769239927.4454522,240117,492.92841643613315
1769239927.5053806,240232,467.8331748477964
1769239927.5455275,240287,441.1262349805327
1769239927.6055512,240439,413.0086047823365
1769239927.645299,240517,383.77689721163256
1769239927.705587,240592,353.8009726625311
1769239927.7454498,240646,323.48316928476356
1769239927.8055506,240724,293.22791474872963
1769239927.846507,240773,263.4287114916423
1769239927.9065514,240651,234.4341723522876
1769239927.9464908,240383,206.45694590348796
1769239928.0064383,240295,179.49394630899008
1769239928.0467246,240373,153.3798714986112
1769239928.1067023,240419,127.93015537668205
1769239928.1462023,240473,103.02324699911337
1769239928.2065368,240484,78.5981568091231
1769239928.2462327,240443,54.62103878319943
1769239928.3076043,240409,31.047540638611505
1769239928.3472474,240446,7.813224080612408
1769239928.407456,240558,-15.128065107845229
1769239928.4473417,240650,-37.75277026508585
1769239928.5073833,240777,-59.94739684256869
1769239928.5472813,240817,-81.52462185157576
1769239928.6075473,240894,-102.26014868230881
1769239928.6474462,240916,-121.92776769166014
1769239928.7086818,240939,-140.32443249728885
1769239928.7487316,240693,-157.32198134721588
1769239928.80891,240468,-172.96240363022343
1769239928.8485258,240490,-187.48717569411707
1769239928.90865,240622,-201.21269788529156
1769239928.9484303,240685,-214.380247423849
1769239929.008304,240740,-227.1192005709033
1769239929.0485337,240707,-239.4914134433103
1769239929.1084082,240642,-251.55108676722077
1769239929.1495988,240674,-263.3783110896517
1769239929.2097082,240714,-275.0570464069091
1769239929.2496014,240797,-286.6307985566031
1769239929.3098147,240920,-298.0724420293617
1769239929.3499606,241008,-309.27040065849445
1769239929.4097319,241079,-320.042649907654
1769239929.450131,241139,-330.1712698751076
1769239929.5094213,241123,-339.44021794873026
1769239929.5493894,240814,-347.71305940860805
1769239929.6107702,240545,-355.0568745819444
1769239929.6504698,240563,-361.77020339533584
1769239929.7106695,240626,-368.23887380270565
1769239929.7504766,240681,-374.7799890140667
1769239929.8107414,240760,-381.59310174521175
1769239929.850458,240728,-388.7785170793244
1769239929.9104292,240710,-396.3840062541573
1769239929.9502642,240701,-404.44403800916155
1769239930.011742,240754,-412.97691212957886
1769239930.051458,240800,-421.95785722290077
1769239930.1116621,240889,-431.2989286786037
1769239930.151325,240957,-440.843178369837
1769239930.2117658,241081,-450.3663948481876
1769239930.2523568,241149,-459.5836839499014
1769239930.3116472,241222,-468.17051737479454
1769239930.3513052,241272,-475.79446195131976
1769239930.4117002,240952,-482.1865868505786
1769239930.4524395,240651,-487.2819780128016
1769239930.5129526,240542,-491.2936359046488
1769239930.5522485,240576,-494.6031059659845
1769239930.6128285,240607,-497.59039813393514
1769239930.6527915,240664,-500.5440997524457
1769239930.7126324,240675,-503.6497471658444
1769239930.7526116,240617,-507.02000163492863
1769239930.8127148,240579,-510.74145047680736
1769239930.852443,240605,-514.8915416476374
1769239930.9136677,240661,-519.5095976886925
1769239930.953346,240723,-524.562547484032
1769239931.0133963,240828,-529.9309447123187
1769239931.0534458,240920,-535.4066578753932
1769239931.1136384,241025,-540.7007268619051
1769239931.1530886,241057,-545.4698575115647
1769239931.2133815,241151,-549.352598316472
1769239931.2535136,241208,-551.990574510721
1769239931.314641,240971,-553.0756586456009
1769239931.3543386,240632,-552.4796993702664
1769239931.4147248,240556,-550.3455136153334
1769239931.4544353,240593,-546.9949073439087
1769239931.5143867,240682,-542.7524210973171
1769239931.5541828,240713,-537.8499213684845
1769239931.6148133,240714,-532.4310765381093
1769239931.6541796,240639,-526.6011046222164
1769239931.7154534,240633,-520.4700221237981
1769239931.7564995,240623,-514.1556774944946
1769239931.8153863,240731,-507.7493332512334
1769239931.8554828,240789,-501.27305384909647
1769239931.9154778,240939,-494.65587940196826
1769239931.9552832,240986,-487.7362012643833
1769239932.015402,241025,-480.295464149079
1769239932.055307,241064,-472.1060711850398
1769239932.1158977,241113,-462.9552893710717
1769239932.156302,240896,-452.68046272175343
1769239932.2165632,240535,-441.2796920514264
1769239932.2562828,240529,-428.99071681780714
1769239932.316944,240600,-416.1842002416629
1769239932.3561783,240677,-403.184464932005
1769239932.4166155,240721,-390.1990202434
1769239932.4563072,240701,-377.344275050707
1769239932.516756,240613,-364.703995933473
1769239932.5563698,240623,-352.37430236118877
1769239932.6177478,240664,-340.45093826994594
1769239932.6572807,240708,-328.9857752543217
1769239932.7176595,240818,-317.95985867421956
1769239932.7589552,240908,-307.26966466408015
1769239932.8175673,241015,-296.72605510673657
1769239932.8573213,241037,-286.0793882612858
1769239932.9177449,241127,-275.0579097469119
1769239932.9570596,241152,-263.3927885354977
1769239933.0186377,240815,-250.88109735185455
1769239933.0586512,240506,-237.5283174287644
1769239933.118694,240454,-223.61059966341665
1769239933.1581016,240491,-209.54337415081116
1769239933.218312,240565,-195.7059903181972
1769239933.258927,240607,-182.3631072929371
1769239933.318611,240580,-169.67478900929706
1769239933.3582592,240529,-157.74761556005345
1769239933.4185555,240506,-146.67611454452134
1769239933.4592931,240532,-136.54187802162903
1769239933.5196772,240599,-127.38104787971923
1769239933.5592191,240677,-119.15164672821558
1769239933.6196868,240779,-111.7194317514958
1769239933.659119,240881,-104.85962834652369
1769239933.7195513,240944,-98.27397947262554
1769239933.75931,241011,-91.62370110959074
1769239933.8196688,241059,-84.56223444541295
1769239933.8593316,241110,-76.75726176262896
1769239933.9203687,240930,-67.93301967622423
1769239933.9603956,240571,-57.97915809862106
1769239934.0206702,240402,-47.05345426804669
1769239934.0602846,240460,-35.52396836361044
1769239934.1208348,240497,-23.788602688024845
1769239934.1602378,240507,-12.16192374413317
1769239934.2203531,240494,-0.875580370527753
1769239934.2607553,240424,9.883705247537646
1769239934.3217058,240403,19.944024027881
1769239934.3614087,240393,29.146754533654697
1769239934.421481,240502,37.38003176737912
1769239934.461267,240593,44.627019110589714
1769239934.5217876,240740,50.99588877459631
1769239934.5613012,240791,56.71129287275255
1769239934.6217992,240864,62.07231756902629
1769239934.6612346,240881,67.4027589793451
1769239934.7216702,240957,73.0200618678889
1769239934.7632859,241003,79.22721617712494
1769239934.8225152,241117,86.31811472494788
1769239934.8623579,241152,94.58074676358284
1769239934.922685,240716,104.22089548531363
1769239934.962088,240580,115.20917882653883
1769239935.0227144,240571,127.266204479645
1769239935.06229,240621,140.02426498927906
1769239935.1226678,240631,153.1542187245793
1769239935.163255,240646,166.38877390963407
1769239935.2233994,240570,179.4994381014258
1769239935.2631633,240551,192.2644288832794
1769239935.3233945,240603,204.46996098581508
1769239935.3632514,240720,215.95941742746825
1769239935.4234416,240826,226.68368564344885
1769239935.4632275,240880,236.70482270464163
1769239935.523291,240955,246.1604502830964
1769239935.5633242,240970,255.22515068420483
1769239935.6243823,241009,264.08038590006197
1769239935.6642776,241041,272.89605779583036
1769239935.7247705,241163,281.8374062906066
1769239935.7681615,240990,291.05744770785276
1769239935.8243778,240671,300.5978557433582
1769239935.8641791,240647,310.29094073050777
1769239935.9244099,240693,319.8314567644734
1769239935.9640942,240697,328.9241941150498
1769239936.0255413,240755,337.3440319482661
1769239936.0653405,240711,344.9293864963467
1769239936.1256416,240661,351.55117077336575
1769239936.1651614,240692,357.08765125991494
1769239936.225269,240823,361.45571524699824
1769239936.2651496,240895,364.6670188125044
1769239936.3253498,240987,366.83895810170856
1769239936.365053,241045,368.16613306922204
1769239936.4256787,241088,368.88679868851744
1769239936.466418,241119,369.25132393407455
1769239936.526589,241171,369.5015600806009
1769239936.5662398,241273,369.87338531135043
1769239936.6265666,241002,370.56920703032796
1769239936.6661282,240780,371.64565700100457
1769239936.7263618,240719,372.9442740936706
1769239936.766151,240745,374.1796944475743
1769239936.8266253,240752,375.0683107754067
1769239936.8660548,240760,375.381526384854
1769239936.9274998,240743,374.9430110393454
1769239936.9671166,240691,373.60880143163996
1769239937.0276923,240729,371.2554038129948
1769239937.0675368,240791,367.8015524170621
1769239937.1275105,240930,363.25225029401696
1769239937.1671185,240977,357.72157148147477
1769239937.2273746,241055,351.41157461436484
1769239937.2672284,241085,344.57210491228386
1769239937.3285177,241140,337.47112668263276
1769239937.3680158,241172,330.37689756359845
1769239937.428406,241273,323.5539989697345
1769239937.4680867,241348,317.2733491918249
1769239937.5285082,241374,311.8094692989075
1769239937.568327,241036,307.3655876482658
1769239937.6283486,240776,303.93166654448817
1769239937.668302,240794,301.2455207717956
1769239937.7283082,240771,298.9300117165673
1769239937.7703083,240774,296.62632518383856
1769239937.8293884,240769,294.02794235613436
1769239937.8691258,240770,290.8815557491007
1769239937.9293046,240747,286.9840820920251
1769239937.9691193,240814,282.18338172434403
1769239938.029475,240900,276.40216008637424
1769239938.0692472,240947,269.6605121734153
1769239938.1292899,241030,262.06675152487304
1769239938.171098,241048,253.79236985115148
1769239938.2301567,241103,245.04560803921223
1769239938.2720597,241145,236.05226556268437
1769239938.3304892,241243,227.05476808800088
1769239938.3700857,241340,218.32314946778095
1769239938.4305608,241487,210.16712978309374
1769239938.4700484,241465,202.92307490434337
1769239938.5300636,241010,196.83912578731895
1769239938.570305,240879,191.9046640784221
1769239938.6316042,240928,187.8592471706546
1769239938.6712222,240939,184.3762991783015
1769239938.7315547,241013,181.1849674752391
1769239938.7735028,241029,178.0904208526586
1769239938.8315585,241049,174.96158813093015
1769239938.8710344,241052,171.7077421764314
1769239938.9314585,241104,168.26723880438175
1769239938.9711058,241134,164.61351545354034
1769239939.031385,241198,160.7615246383959
1769239939.07209,241222,156.76514902560731
1769239939.132444,241272,152.70659368890105
1769239939.1734204,241327,148.68827047072045
1769239939.2324216,241453,144.8413148938061
1769239939.2719836,241521,141.34031950715442
1769239939.332397,241233,138.3502593721064
1769239939.3721092,241045,135.88904348426158
1769239939.4324942,241024,133.77223994072412
